Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Attrition
18,1,1431,2,14,3,4,2,3,1,7,3,3,1514,8018,1,1,3,0,0,1,0,0,0,0
31,3,359,1,18,5,1,4,4,1,4,1,2,2956,21495,0,1,3,0,2,3,1,0,0,1
29,3,350,1,13,3,1,1,2,1,4,1,1,2335,3157,4,2,4,3,4,3,2,2,0,1
45,1,589,3,2,4,2,3,3,2,8,3,2,5154,19665,4,1,2,2,10,4,8,7,7,0
36,3,430,2,2,4,5,4,3,2,7,2,2,6962,19573,4,2,4,1,15,3,1,0,0,0
43,2,1422,3,2,4,2,1,3,2,8,4,2,5675,19246,1,1,3,1,7,3,7,7,7,0
27,2,1297,2,5,2,2,4,3,1,2,4,3,2379,19826,0,2,3,0,6,2,5,4,2,0
29,2,574,2,20,1,4,4,3,1,2,4,2,3812,7003,1,1,2,0,11,4,11,8,10,0
32,2,1318,3,10,4,3,4,3,2,8,4,3,4648,26075,8,1,3,0,4,4,0,0,0,0
42,1,355,2,10,4,6,3,3,1,7,3,2,2936,6161,3,1,2,2,10,2,6,3,3,0
47,3,207,2,9,4,2,2,3,1,2,3,3,2105,5411,4,1,3,0,7,3,2,2,0,0
46,3,706,2,2,2,2,4,3,3,5,4,1,8578,19989,3,1,3,1,12,2,9,8,7,0
28,1,280,1,1,2,2,3,3,1,4,4,1,2706,10494,1,1,2,1,3,3,3,2,2,0
29,3,726,2,29,1,2,4,1,2,1,3,1,6384,21143,8,1,4,2,11,3,7,0,6,0
42,3,1142,2,8,3,2,4,3,1,2,3,3,3968,13624,4,1,4,0,8,3,0,0,0,0
32,3,414,3,2,4,3,3,2,2,8,2,3,9907,26186,7,2,3,0,7,2,2,2,2,1
46,3,1319,3,3,3,6,1,4,4,8,1,1,13225,7739,2,1,4,1,25,3,19,17,8,0
27,3,728,3,23,1,4,2,2,2,9,3,2,3540,7018,1,1,4,1,9,3,9,8,8,0
29,3,352,1,6,1,4,4,2,1,4,2,2,2804,15434,1,1,4,0,1,3,1,0,0,0
43,3,823,2,6,3,4,1,2,5,3,3,2,19392,22539,7,1,4,0,21,3,16,12,14,0
48,3,1224,2,10,3,2,4,2,5,6,2,2,19665,13583,4,1,4,0,29,3,22,10,9,0
29,2,459,2,24,2,2,4,2,1,7,4,3,2439,14753,1,2,2,0,1,2,1,0,0,1
46,3,1254,3,10,3,2,3,3,3,8,2,2,7314,14011,5,1,3,3,14,3,8,7,7,1
27,2,1131,2,15,3,2,4,2,1,7,1,2,4774,23844,0,1,4,1,8,2,7,6,3,0
39,3,835,2,19,4,5,4,3,2,7,4,1,3902,5141,8,1,2,3,7,3,2,2,2,0
55,3,836,2,2,4,6,2,2,1,7,4,2,2662,7975,8,1,2,1,19,4,5,2,4,0
28,3,1172,3,3,3,4,2,3,1,9,2,2,2856,3692,1,1,4,1,1,3,1,0,0,0
30,3,945,3,9,3,4,2,3,1,9,4,3,1081,16019,1,1,3,0,1,2,1,0,0,1
22,3,391,2,7,1,2,4,3,1,7,2,3,2472,26092,1,2,1,0,1,3,1,0,0,1
36,3,1266,3,10,4,6,2,2,2,8,3,2,5673,6060,1,2,1,1,10,3,10,9,7,0
31,3,311,2,20,3,2,2,3,2,2,3,1,4197,18624,1,1,1,1,10,3,10,8,2,0
34,3,1480,3,4,3,2,3,3,3,8,4,2,9713,24444,2,2,4,3,9,3,5,3,0,0
29,3,592,2,7,3,2,4,3,1,2,1,3,2062,19384,3,1,2,0,11,3,3,2,2,0
37,3,783,2,7,4,4,4,3,2,7,1,2,4284,13588,5,2,3,1,16,3,5,3,4,0
35,3,219,2,16,2,5,4,2,2,5,2,2,4788,25388,0,2,4,0,4,3,3,2,2,0
45,3,556,2,25,2,2,2,2,2,5,4,2,5906,23888,0,1,4,2,10,2,9,8,8,0
36,2,1213,1,2,1,1,2,2,2,4,4,3,3886,4223,1,1,4,0,10,2,10,1,8,0
40,3,1137,2,1,4,2,1,3,4,3,1,1,16823,18991,2,1,1,1,22,3,19,7,16,0
26,3,482,2,1,2,2,2,2,1,7,3,2,2933,14908,1,2,3,1,1,2,1,0,0,0
27,3,511,3,2,2,4,1,4,2,8,3,3,6500,26997,0,1,2,0,9,2,8,7,7,0
48,2,117,2,22,3,4,4,3,4,3,4,1,17174,2437,3,1,2,1,24,3,22,17,7,0
44,3,170,2,1,4,2,2,4,2,1,1,2,5033,9364,2,1,4,1,10,3,2,0,2,0
34,1,967,2,16,4,6,4,1,1,7,1,2,2307,14460,1,2,2,1,5,3,5,2,0,1
56,3,1162,2,24,2,2,1,3,1,2,4,3,2587,10261,1,1,4,0,5,3,4,2,0,1
36,3,335,3,17,2,3,3,2,2,8,2,2,5507,16822,2,1,3,2,12,1,4,2,3,0
41,3,337,3,8,3,3,3,3,2,8,2,2,4393,26841,5,1,3,1,14,3,5,4,4,0
42,3,1396,2,6,3,4,3,3,3,6,1,2,13348,14842,9,1,2,1,18,4,13,7,7,0
31,3,1079,3,10,2,4,3,3,2,8,4,1,6583,20115,2,2,4,1,8,3,5,2,4,0
34,3,735,3,3,1,4,4,2,2,8,4,2,8103,16495,3,2,3,0,9,2,4,2,1,0
31,3,471,2,4,3,4,1,4,1,2,3,1,3978,16031,8,1,2,1,4,2,2,2,2,0
26,2,1096,2,6,3,5,3,4,1,2,4,2,2544,7102,0,1,1,1,8,3,7,7,7,0
45,2,1297,2,1,4,4,2,3,2,1,3,3,5399,14511,4,1,3,0,12,3,4,2,3,0
33,3,217,3,10,4,3,2,3,2,8,3,3,5487,10410,1,1,2,0,10,2,10,4,9,0
28,2,783,3,1,2,2,3,2,2,8,4,2,6834,19255,1,2,3,1,7,3,7,7,7,0
29,2,746,3,24,3,6,3,4,1,9,1,3,1091,10642,1,1,4,0,1,3,1,0,0,1
39,1,1251,3,21,4,2,1,1,2,8,3,2,5736,3987,6,1,3,1,10,3,3,2,2,0
27,3,1354,2,2,4,6,2,3,1,7,2,2,2226,6073,1,1,3,1,6,2,5,3,2,0
34,2,735,2,22,4,5,3,2,2,7,4,2,5747,26496,1,2,2,0,16,3,15,10,11,0
28,3,1475,3,13,2,3,4,3,2,8,3,3,9854,23352,3,2,4,0,6,3,2,0,2,1
47,1,1169,2,14,4,6,3,3,2,7,2,2,5467,2125,8,1,3,1,16,4,8,7,7,0
56,3,1443,3,11,5,3,4,2,2,8,1,2,5380,20328,4,1,3,1,6,3,0,0,0,0
39,3,867,2,9,2,4,1,3,2,5,1,2,5151,12315,1,1,4,1,10,3,10,0,9,0
38,2,1394,2,8,3,4,4,2,2,7,2,1,2133,18115,1,2,3,1,20,3,20,11,7,0
58,3,605,3,21,3,2,4,3,4,3,4,2,17875,11761,4,2,3,1,29,2,1,0,0,0
32,2,238,2,5,2,2,1,4,1,7,3,3,2432,15318,3,2,1,0,8,3,4,1,3,1
38,3,1206,2,9,2,2,2,3,1,7,4,1,4771,14293,2,1,4,2,10,4,5,2,3,0
49,2,1064,2,2,1,2,2,3,5,6,4,2,19161,13738,3,1,4,0,28,3,5,4,3,0
42,3,419,3,12,4,3,2,3,2,8,4,1,5087,2900,3,2,3,2,14,3,0,0,0,0
27,2,1337,1,22,3,1,1,2,1,4,2,2,2863,19555,1,1,1,0,1,3,1,0,0,1
35,3,682,3,18,4,4,2,3,2,8,1,2,5561,15975,0,1,4,1,6,1,5,3,4,0
28,1,1103,2,16,3,4,3,3,1,7,3,3,2144,2122,1,1,3,0,5,2,5,3,4,0
31,1,976,2,3,2,4,3,3,1,7,1,1,3065,3995,1,2,4,1,4,4,4,2,3,0
36,1,1351,2,9,4,2,1,4,1,2,2,2,2810,9238,1,1,2,0,5,3,5,4,2,0
34,3,937,3,1,3,3,1,3,3,8,4,3,9888,6770,1,1,1,0,14,2,14,8,1,0
34,3,1239,3,13,4,4,4,3,3,8,3,1,8628,22914,1,1,3,1,9,2,8,7,1,0
26,3,157,2,1,3,4,3,3,1,2,1,3,2867,20006,0,1,4,0,8,2,7,7,6,0
29,3,136,2,1,3,2,1,3,2,1,1,2,5373,6225,0,1,1,1,6,2,5,3,2,0
32,1,1146,2,15,4,4,3,3,2,1,4,1,6667,16542,5,1,2,1,9,3,5,1,2,0
31,2,1125,2,1,3,2,4,1,2,7,1,2,5003,5771,1,1,2,0,10,3,10,8,7,0
28,3,1404,2,17,3,6,3,2,1,2,4,1,2367,18779,5,1,1,1,6,2,4,1,3,1
38,3,1404,3,1,3,2,1,2,1,9,1,3,2858,11473,4,1,1,0,20,2,1,0,0,0
35,3,1224,3,7,4,2,3,3,2,8,4,2,5204,13586,1,2,4,0,10,3,10,8,9,0
27,3,954,3,9,3,3,4,3,2,8,4,3,4105,5099,1,1,1,0,7,3,7,7,7,0
32,3,1373,2,5,4,2,4,2,2,5,4,3,9679,10138,8,1,2,0,8,3,1,0,0,0
31,2,754,3,26,4,3,1,3,2,8,4,2,5617,21075,1,2,3,0,10,3,10,7,8,1
53,3,1168,3,24,4,2,1,3,3,8,1,3,10448,5843,6,2,2,0,15,2,2,2,2,1
54,3,155,2,9,2,2,1,3,2,7,3,2,2897,22474,3,1,3,2,9,2,4,3,3,0
33,2,1303,2,7,2,2,4,3,2,1,3,1,5968,18079,1,1,3,3,9,3,9,7,8,0
43,3,574,2,11,3,2,1,3,3,1,3,2,7510,16873,1,1,2,1,10,3,10,9,9,0
38,2,1444,1,1,4,5,4,3,1,4,2,2,2991,5224,0,2,2,1,7,3,6,2,2,0
55,3,189,1,26,4,1,3,4,5,3,2,2,19636,25811,4,2,1,1,35,3,10,9,4,0
31,3,1276,2,2,1,4,4,1,1,2,4,1,1129,17536,1,2,3,3,1,3,1,0,0,0
39,3,119,3,15,4,3,2,3,4,8,1,3,13341,25098,0,1,1,0,21,3,20,8,10,0
42,1,335,2,23,2,2,4,2,2,7,3,3,4332,14811,1,1,4,0,20,3,20,9,7,0
31,1,697,2,10,3,4,3,3,3,6,3,2,11031,26862,4,1,3,1,13,4,11,7,8,0
54,3,157,2,10,3,4,3,3,2,5,1,3,4440,25198,6,2,4,0,9,3,5,2,4,0
24,3,771,2,1,2,2,2,2,2,1,3,3,4617,14120,1,1,2,0,4,2,4,3,2,0
23,3,571,2,12,2,5,4,3,1,2,4,3,2647,13672,1,1,3,0,5,4,5,2,4,0
40,2,692,2,11,3,6,4,3,2,2,3,2,6323,26849,1,1,1,1,10,4,10,9,4,0
40,3,444,3,2,2,3,2,3,2,8,2,2,5677,4258,3,1,3,1,15,3,11,8,10,0
25,3,309,1,2,3,1,3,3,1,4,2,2,2187,19655,4,1,3,0,6,3,2,0,2,0
30,3,911,2,1,2,4,4,3,1,2,2,2,3748,4077,1,1,3,0,12,2,12,8,7,0
25,3,977,2,2,1,5,4,3,1,2,3,1,3977,7298,6,2,3,1,7,2,2,2,2,0
47,3,1180,2,25,3,4,1,3,3,1,3,3,8633,13084,2,1,2,0,25,3,17,14,11,0
33,1,1313,2,1,2,4,2,2,1,2,3,1,2008,20439,1,1,3,3,1,2,1,1,0,0
38,3,1321,3,1,4,2,4,3,2,8,2,2,4440,7636,0,1,1,2,16,3,15,13,8,0
31,3,1154,3,2,2,2,1,3,1,9,3,2,3067,6393,0,1,3,1,3,3,2,2,2,0
38,2,508,2,6,4,2,1,2,2,5,3,2,5321,14284,2,1,4,1,10,3,8,3,7,0
42,3,557,2,18,4,2,4,3,2,7,1,1,5410,11189,6,2,3,1,9,2,4,3,2,0
41,3,642,2,1,3,2,4,3,1,7,4,2,2782,21412,3,1,1,1,12,3,5,3,0,0
47,1,1162,2,1,1,4,3,3,3,6,2,2,11957,17231,0,1,1,2,14,1,13,8,12,0
35,3,1490,2,11,4,4,4,3,1,2,3,2,2660,20232,7,2,3,1,5,3,2,2,2,0
22,3,581,2,1,2,2,4,3,1,7,3,3,3375,17624,0,1,4,0,4,4,3,2,2,0
35,3,1395,2,9,4,4,2,3,2,7,3,3,5098,18698,1,1,2,0,10,3,10,7,8,0
33,3,501,2,15,2,4,2,3,2,1,4,2,4878,21653,0,2,1,1,10,3,9,7,1,0
32,3,267,2,29,4,2,3,2,1,2,2,3,2837,15919,1,1,3,0,6,3,6,2,1,0
40,3,543,2,1,4,2,1,3,1,2,4,2,2406,4060,8,1,3,2,8,2,1,0,0,0
32,3,234,3,1,4,4,2,2,1,9,2,2,2269,18024,0,1,2,1,3,3,2,2,2,0
39,3,116,2,24,1,2,1,3,2,7,4,3,4108,5340,7,1,1,0,18,3,7,7,7,0
38,3,201,2,10,3,4,2,1,3,6,3,2,13206,3376,3,1,1,1,20,3,18,16,11,0
32,3,801,3,1,4,3,3,3,3,8,4,2,10422,24032,1,1,3,2,14,3,14,10,7,0
37,3,161,2,10,3,2,3,4,3,6,4,2,13744,15471,1,2,1,1,16,3,16,11,8,0
25,3,1382,3,8,2,5,1,3,2,8,3,1,4907,13684,0,2,2,1,6,2,5,3,4,0
52,1,585,3,29,4,2,1,3,1,9,4,1,3482,19788,2,1,2,2,16,2,9,8,0,0
44,3,1037,2,1,3,4,2,3,1,7,4,3,2436,13422,6,2,3,0,6,3,4,3,2,0
21,3,501,3,5,1,4,3,3,1,9,1,3,2380,25479,1,2,4,0,2,3,2,2,2,0
39,1,105,2,9,3,2,4,3,5,3,4,3,19431,15302,2,1,3,0,21,2,6,0,3,0
23,2,638,3,9,3,3,4,3,1,9,1,2,1790,26956,1,1,1,1,1,2,1,0,0,1
36,3,557,3,3,3,4,1,2,3,8,4,2,7644,12695,0,1,3,2,10,3,9,7,4,0
36,2,688,2,4,2,2,4,3,2,5,2,1,5131,9192,7,1,2,3,18,3,4,2,2,0
56,1,667,2,1,4,2,3,3,2,1,3,1,6306,26236,1,1,1,1,13,2,13,12,9,0
29,3,1092,2,1,4,4,1,3,1,7,4,2,4787,26124,9,2,2,3,4,4,2,2,2,1
42,3,300,2,2,3,2,1,3,5,3,3,2,18880,17312,5,1,1,0,24,2,22,6,14,0
56,3,310,2,7,2,6,4,3,1,2,3,2,2339,3666,8,1,4,1,14,1,10,9,8,1
41,3,582,2,28,4,2,1,2,4,5,2,2,13570,5640,0,1,3,1,21,3,20,7,10,0
34,3,704,3,28,3,3,4,2,2,8,3,2,6712,8978,1,1,4,2,8,3,8,7,7,0
36,1,301,3,15,4,3,4,1,2,8,4,1,5406,10436,1,1,1,1,15,2,15,12,11,0
41,3,930,3,3,3,2,3,2,2,8,2,1,8938,12227,2,1,3,1,14,3,5,4,4,0
32,3,529,2,2,3,6,4,3,1,7,1,3,2439,11288,1,1,4,0,4,3,4,2,2,0
35,3,1146,1,26,4,2,3,3,3,4,4,3,8837,16642,1,2,3,0,9,3,9,0,7,0
38,3,345,3,10,2,2,1,3,2,8,4,2,5343,5982,1,1,3,1,10,3,10,7,9,0
50,2,878,3,1,4,2,2,3,2,8,3,1,6728,14255,7,1,4,2,12,3,6,3,1,1
36,3,1120,3,11,4,3,2,2,2,8,4,2,6652,14369,4,1,1,1,8,2,6,3,0,0
45,3,374,3,20,3,2,4,3,2,8,3,3,4850,23333,8,1,3,0,8,3,5,3,1,0
40,3,1322,2,2,4,2,3,2,1,7,3,3,2809,2725,2,1,4,0,8,3,2,2,2,0
35,2,1199,2,18,4,2,3,3,2,1,3,2,5689,24594,1,2,4,2,10,4,10,2,2,0
40,3,1194,2,2,4,4,3,3,1,7,3,2,2001,12549,2,1,2,3,20,3,5,3,2,0
35,3,287,2,1,4,2,3,1,1,7,4,2,2977,8952,1,1,4,1,4,3,4,3,1,0
29,3,1378,2,13,2,5,4,2,2,2,2,2,4025,23679,4,2,1,1,10,3,4,3,3,0
29,3,468,2,28,4,4,4,2,1,7,1,3,3785,8489,1,1,2,0,5,1,5,4,4,0
50,3,410,3,28,3,3,4,2,3,8,1,1,10854,16586,4,2,2,1,20,3,3,2,0,1
39,3,722,3,24,1,3,2,2,4,8,4,2,12031,8828,0,1,1,1,21,2,20,9,6,0
31,1,325,2,5,3,4,2,3,2,5,1,3,9936,3787,0,1,2,0,10,3,9,4,7,0
26,3,1167,3,5,3,5,4,2,1,9,3,3,2966,21378,0,1,4,0,5,3,4,2,0,0
36,2,884,2,23,2,4,3,4,2,2,4,2,2571,12290,4,1,3,1,17,3,5,2,3,0
39,3,613,2,6,1,4,4,2,3,1,1,2,9991,21457,4,1,1,1,9,3,7,7,7,0
27,3,155,2,4,3,2,2,4,2,5,2,2,6142,5174,1,2,2,1,6,3,6,2,3,0
49,2,1023,3,2,3,4,4,2,2,8,2,2,5390,13243,2,1,4,0,17,2,9,6,8,0
34,3,628,2,8,3,4,2,4,2,2,3,2,4404,10228,2,1,1,0,6,4,4,3,2,0
26,2,649,3,23,3,5,3,3,1,9,1,3,1393,10437,1,1,3,0,1,3,1,0,0,1
48,3,400,3,22,3,3,3,2,3,8,1,1,10637,16414,4,1,1,1,22,3,4,3,0,1
29,2,978,2,16,2,2,2,3,2,4,3,2,9838,23117,3,1,2,0,9,3,1,0,0,1
29,2,442,2,15,2,2,2,1,1,8,2,3,2610,14687,1,1,2,0,1,2,1,1,1,1
24,3,489,2,4,1,2,1,2,1,8,2,3,2456,4232,3,1,2,0,5,3,3,3,3,1
41,2,784,2,5,4,2,1,1,2,6,3,3,10280,25664,4,1,3,0,12,2,3,2,2,1
36,1,661,2,2,3,2,1,2,1,3,1,3,3818,16991,2,1,2,0,9,3,1,0,0,1
32,2,585,2,9,1,4,1,1,1,2,3,1,3376,6692,6,1,1,2,7,3,4,3,3,1
27,3,340,3,10,3,2,2,1,2,8,3,2,5347,26233,1,2,3,0,5,3,4,3,2,1
54,2,1099,2,22,2,2,1,2,1,2,3,3,2566,10265,0,1,3,0,4,3,3,2,0,1
27,2,1072,2,3,4,2,3,2,2,7,3,3,6227,8568,1,1,1,0,8,3,8,7,4,1
20,2,679,2,2,1,5,3,1,1,8,1,2,2336,20964,0,1,1,0,2,3,2,1,1,1
52,3,608,2,3,4,5,2,2,3,4,4,2,9944,14562,0,1,2,1,31,3,30,7,8,1
30,1,1187,1,23,2,3,2,2,3,2,1,2,9303,11965,4,1,1,1,10,2,6,4,5,1
38,2,910,1,19,3,1,2,2,3,4,1,1,9961,11630,8,2,3,2,14,2,4,3,3,1
27,2,1494,3,1,2,5,1,3,1,9,2,1,2911,15759,2,1,3,1,5,3,3,2,2,1
36,2,541,2,10,3,4,1,2,3,5,2,1,10089,22405,6,1,2,1,16,3,2,1,0,1
47,3,1102,3,12,2,3,3,2,2,8,3,2,7484,5893,1,1,1,2,8,3,8,7,6,1
45,2,846,3,26,3,2,3,2,3,8,1,1,11808,16783,4,2,2,0,20,2,2,1,0,1
30,3,691,2,8,3,3,1,1,1,7,2,2,4297,25530,5,1,3,0,5,2,3,2,2,1
32,3,726,2,6,1,4,2,3,1,5,1,2,3056,17148,2,1,2,0,8,3,4,3,4,1
37,2,956,3,4,2,4,3,3,2,8,2,2,5341,17720,4,1,1,0,11,1,1,0,0,1
22,2,714,1,15,2,4,2,2,1,5,2,2,2005,6522,0,2,2,0,3,3,3,1,2,1
32,3,834,2,10,2,3,1,1,1,4,1,2,4624,14705,4,1,1,0,11,1,1,0,0,1
44,3,962,3,8,2,2,3,2,3,8,4,2,8560,5743,1,1,1,1,11,3,11,7,7,1
24,2,497,2,8,2,3,3,2,1,6,1,2,2596,21206,0,1,1,0,1,3,0,0,0,1
28,3,1052,2,4,2,5,4,3,1,7,1,3,2661,8591,4,1,2,0,7,2,4,1,3,1
41,3,615,2,4,2,2,1,2,2,4,2,3,6641,18891,5,2,2,0,15,3,2,0,1,1
28,2,745,2,3,2,2,2,2,1,2,3,2,3796,20942,4,2,2,0,6,1,2,2,2,1
31,3,447,1,17,4,1,3,3,1,3,1,2,2854,21622,0,1,3,0,3,2,1,0,0,1
51,3,1026,3,5,3,2,2,2,3,8,1,2,8466,21533,9,1,3,0,10,2,8,7,6,1
47,2,446,2,2,4,4,2,2,3,3,4,1,10962,14193,2,1,2,1,28,3,27,7,7,1
48,3,973,3,5,3,2,2,2,3,8,1,2,8805,21533,9,1,3,0,10,2,8,7,5,1
37,2,656,3,1,3,2,1,2,3,8,2,2,10705,15002,4,1,3,0,17,1,13,0,6,1
21,3,154,2,12,3,2,3,3,1,8,2,3,2698,25436,1,1,4,0,1,3,1,0,0,1
30,1,685,3,26,3,3,1,2,2,8,3,2,5525,21179,1,1,3,0,9,3,8,6,7,1
38,3,1117,1,1,2,3,2,2,2,5,1,2,10169,3543,5,1,4,1,18,3,15,6,6,1
30,2,595,2,6,1,4,2,3,1,5,1,3,3028,17068,2,1,3,0,6,2,2,1,2,1
29,2,336,2,15,1,4,3,2,2,1,3,3,7478,22933,0,1,1,0,9,2,7,6,6,1
30,2,1039,2,1,3,3,4,3,1,8,1,3,2432,8405,2,2,1,0,4,3,3,2,2,1
32,3,889,2,4,1,3,2,3,1,7,1,2,2981,16902,1,1,2,0,7,3,4,2,2,1
50,2,410,3,6,1,4,2,2,2,8,3,3,5130,21563,4,1,3,0,11,2,7,6,2,1
27,3,417,1,22,4,6,2,2,1,6,2,2,2548,18316,4,1,2,0,5,4,1,1,0,1
20,3,125,2,6,3,5,1,2,1,2,1,3,2856,13000,1,1,2,0,1,3,1,0,0,1
50,2,874,2,3,4,4,3,2,2,7,2,2,4804,17428,2,1,2,0,7,2,2,0,2,1
43,2,1360,2,21,2,2,1,2,2,2,1,2,4461,22749,2,1,1,0,17,3,5,3,2,1
51,2,684,2,3,4,5,2,2,3,5,3,2,10439,14837,0,1,2,0,32,2,30,6,8,1
29,3,889,3,11,4,3,2,2,2,8,3,3,5366,8211,0,2,2,0,11,3,10,7,6,1
39,2,625,2,7,2,3,1,1,2,4,3,2,6316,23076,1,2,2,0,12,3,7,5,4,1
36,2,544,2,10,3,4,1,2,3,5,2,1,10093,22390,6,1,2,1,16,3,3,2,0,1
23,3,391,2,4,3,3,2,2,1,8,2,3,1759,22128,1,1,3,0,1,2,1,1,1,1
32,2,1074,2,7,2,2,4,3,2,2,3,2,4873,22860,0,1,1,1,9,2,9,3,1,1
31,2,536,2,4,3,6,3,3,1,7,4,2,2251,3411,7,1,3,0,5,3,1,0,0,1
31,2,443,2,19,2,3,3,2,1,4,2,3,3239,11731,2,1,2,0,4,4,3,2,2,1
37,3,713,2,20,2,2,2,2,2,5,2,2,6232,15160,3,1,1,0,9,3,2,1,2,1
37,3,229,2,17,2,2,2,3,2,5,1,2,8695,10364,2,1,3,0,11,2,3,2,2,1
41,3,864,2,3,3,2,1,2,1,2,1,2,2417,14663,3,1,3,0,8,3,2,2,2,1
28,1,353,2,11,2,4,3,2,1,7,1,3,2277,10239,0,2,1,0,3,3,2,1,1,1
43,2,437,2,1,2,4,3,3,1,7,1,1,2310,11080,1,1,3,2,5,2,4,2,2,1
27,2,909,1,18,2,4,3,3,1,3,2,2,2249,6744,0,1,3,0,5,2,4,1,3,1
34,2,1052,2,3,2,2,1,2,1,7,1,2,3272,3237,1,2,1,0,9,3,9,7,6,1
35,3,988,2,10,3,2,3,2,1,7,1,3,2635,11195,3,2,3,0,4,3,2,1,0,1
32,3,423,3,2,4,3,3,1,2,8,2,2,9914,26180,6,1,3,0,7,2,2,2,2,1
36,2,613,2,10,3,4,2,2,3,6,2,1,10169,22081,7,1,2,1,16,3,6,5,0,1
25,3,221,1,22,1,1,3,1,1,4,3,2,1660,11576,1,1,2,0,2,3,1,0,0,1
34,3,609,2,10,3,2,3,3,1,5,2,3,2798,8722,1,1,2,0,9,3,8,6,6,1
39,2,705,3,4,2,3,3,2,1,9,3,2,2718,11809,4,1,3,1,11,3,5,3,3,1
27,3,208,3,7,3,3,2,2,2,8,2,3,5635,26842,2,1,3,0,6,3,5,3,2,1
23,2,709,2,3,1,4,1,2,1,7,2,2,2175,9325,2,1,3,0,3,2,3,2,2,1
40,2,402,2,5,2,6,3,3,1,4,3,2,2306,3523,8,1,3,0,7,2,4,3,3,1
27,3,1476,2,9,1,2,2,3,1,3,3,2,2664,22740,1,2,3,0,2,2,1,1,0,1
33,2,664,2,13,3,3,2,2,3,5,1,2,10134,22019,6,1,2,0,13,3,8,7,0,1
34,2,454,2,10,3,2,2,3,1,4,2,2,3798,21533,3,1,2,0,6,1,3,2,2,1
44,3,385,2,18,2,4,4,3,2,1,1,2,9012,10774,3,1,3,0,12,3,8,7,7,1
36,3,766,3,9,3,3,3,2,3,8,1,2,10121,21530,9,1,3,0,14,2,12,11,0,1
38,1,888,1,24,3,1,1,3,3,3,1,1,10536,11142,6,2,3,2,10,2,5,3,4,1
27,2,153,2,6,2,3,1,2,1,2,2,3,2486,25592,0,1,1,0,3,2,2,2,2,1
33,3,526,2,4,2,2,1,3,1,2,1,2,2658,21622,6,1,1,0,12,3,8,6,6,1
29,2,685,2,15,2,3,2,2,1,7,2,2,2221,14730,1,1,3,0,2,2,2,1,0,1
35,3,720,1,5,3,1,2,2,1,4,1,1,2207,23624,4,2,3,0,6,3,3,2,2,1
44,2,337,2,11,4,2,3,3,1,4,1,2,5155,5362,6,1,2,1,9,2,6,2,5,1
49,3,407,3,26,3,3,3,2,3,8,1,1,10803,16545,4,1,1,1,20,3,3,2,0,1
28,3,117,2,23,3,2,2,2,1,4,3,2,2070,12376,4,2,2,0,6,3,4,2,2,1
37,2,1072,2,5,3,5,3,3,1,5,3,2,3049,11458,1,2,3,0,10,2,5,4,4,1
25,3,1093,2,8,3,3,3,1,1,5,1,2,2649,18121,1,2,1,0,3,2,2,1,0,1
31,2,700,3,23,4,2,1,2,2,8,3,2,5676,21039,1,2,2,0,10,2,9,7,7,1
42,3,1257,1,1,1,3,2,2,3,4,1,2,10460,2772,7,1,3,1,22,3,19,6,6,1
27,3,472,1,9,3,1,1,2,1,4,1,1,2323,3120,3,2,3,2,4,2,2,1,0,1
32,2,544,2,7,3,3,4,3,1,8,1,2,1973,26761,1,1,1,0,2,2,1,0,0,1
24,2,315,2,6,1,2,3,3,1,5,2,3,2458,25993,0,1,1,0,1,3,1,0,0,1
42,2,287,2,21,4,2,1,3,2,6,1,2,4551,5774,2,1,3,1,6,2,2,1,1,1
25,3,862,2,11,2,2,2,2,1,3,2,2,2212,3555,3,1,2,0,4,1,3,2,2,1
32,1,966,2,11,3,2,2,3,1,7,3,3,4700,4406,4,1,1,0,8,1,5,2,5,1
29,2,436,3,10,3,2,2,1,1,9,1,2,2449,14561,1,1,3,0,1,3,1,1,1,1
34,3,1374,3,11,4,3,2,2,2,8,1,1,6084,8624,4,2,2,2,14,3,2,2,2,1
30,1,492,1,8,2,2,3,2,1,5,2,1,2237,9970,3,1,2,0,5,2,3,2,2,1
33,3,703,2,1,2,2,1,1,1,7,2,2,2322,3857,5,2,3,0,8,3,6,5,5,1
37,2,630,2,4,2,3,3,2,1,7,1,1,2368,11255,3,2,3,1,4,2,2,1,1,1
23,2,516,2,7,2,4,3,2,1,7,1,2,2548,21168,0,1,1,0,1,3,0,0,0,1
31,2,532,2,19,3,2,1,3,3,1,3,1,9833,22894,3,1,1,0,12,3,1,0,0,1
32,2,1009,2,7,2,2,3,2,2,2,3,2,5102,22852,1,1,1,0,9,3,9,4,1,1
31,3,797,2,1,2,2,2,2,2,7,1,2,9783,5052,1,1,4,1,11,3,10,7,6,1
36,3,949,2,14,2,3,1,1,2,2,2,2,5014,14178,4,1,1,0,13,1,3,1,1,1
26,2,926,1,18,2,4,3,2,1,3,2,1,2178,6907,0,1,2,0,5,3,4,0,3,1
